,REG,R
E_IQA_Intra(A)-n1,15.003344327509485,0.631168362275955
E_IQA_Intra(A)-c2,0.7001691626944585,0.482841234818811
E_IQA_Intra(A)-h3,0.2752103425109255,0.7788958251433332
E_IQA_Intra(A)-h4,-0.652769019335667,-0.21914851769850593
E_IQA_Intra(A)-c5,-0.6057297553496116,-0.4158102831531605
E_IQA_Intra(A)-h6,1.6851231257103692,0.8766604727675501
E_IQA_Intra(A)-h7,0.27316393304246345,0.10856853729276439
E_IQA_Intra(A)-c8,-2.8373591511200953,-0.9223484187687976
E_IQA_Intra(A)-h9,1.0083267321719573,0.6718955148709547
E_IQA_Intra(A)-h10,-0.5967882553824397,-0.4306341839106791
E_IQA_Intra(A)-c11,-0.8805348932568827,-0.819407604770701
E_IQA_Intra(A)-h12,-0.1731792709007529,-0.21434193157362394
E_IQA_Intra(A)-h13,0.033078875522991026,0.47409002082923357
E_IQA_Intra(A)-s14,-1.007509657626561,-0.23302542986643698
E_IQA_Intra(A)-s15,-0.7712852115027427,-0.1519044638795151
E_IQA_Intra(A)-c16,-0.1638023306200903,-0.8927493521104611
E_IQA_Intra(A)-h17,0.01263803523231701,0.0934031081756351
E_IQA_Intra(A)-h18,-0.01025407808142976,-0.08127251222606384
E_IQA_Intra(A)-h19,0.17240996082673093,0.9397435968855482
E_IQA_Intra(A)-c20,-0.11208206811981188,-0.37521200698569773
E_IQA_Intra(A)-h21,0.14965485102259374,0.4910776019299217
E_IQA_Intra(A)-h22,0.06828294909140718,0.7206204343570665
E_IQA_Intra(A)-h23,-0.1917241412206016,-0.6524397924590548
E_IQA_Intra(A)-o24,-0.926755318435086,-0.5852789879003233
E_IQA_Intra(A)-o25,-0.3615524709653399,-0.4576440469234968
E_IQA_Intra(A)-o26,-0.9941282255262995,-0.4410049515432659
E_IQA_Intra(A)-o27,-0.6767068925835178,-0.5671316532632007
E_IQA_Intra(A)-o28,0.6067366569022958,0.23698121333318684
E_IQA_Intra(A)-o29,1.6127597499904587,0.6382064808249136
E_IQA_Intra(A)-s30,30.274484997932717,0.6751516398619798
E_IQA_Intra(A)-o31,0.9153430554288751,0.6171593598669565
E_IQA_Intra(A)-o32,0.36907971194577716,0.194391066909713
E_IQA_Intra(A)-c33,0.8937465809784944,0.7624597431164882
E_IQA_Intra(A)-h34,-1.0711770087585444,-0.3826440568305286
E_IQA_Intra(A)-h35,-0.0767660739175045,-0.7925119446363663
E_IQA_Intra(A)-h36,-1.4087226568764717,-0.36402471486953275
