,REG,R
E_IQA_Intra(A)-n1,3.7067986379321085,0.8789220024024992
E_IQA_Intra(A)-c2,0.09228249240772257,0.6456622395145089
E_IQA_Intra(A)-h3,-0.0113660963996873,-0.32613897600840264
E_IQA_Intra(A)-h4,0.11683153394140446,0.2632027168758173
E_IQA_Intra(A)-c5,-0.5851878420881832,-0.9674406719997046
E_IQA_Intra(A)-h6,-0.04421545752863059,-0.09425658579989803
E_IQA_Intra(A)-h7,0.6453209658955549,0.8574118716797031
E_IQA_Intra(A)-c8,-0.9940390621210867,-0.9191530687672974
E_IQA_Intra(A)-h9,0.6152780046505869,0.9674643850563448
E_IQA_Intra(A)-h10,0.19681898830971062,0.6895072741255246
E_IQA_Intra(A)-c11,0.3441943562302486,0.8791233818060223
E_IQA_Intra(A)-h12,-0.74410099670151,-0.9665247020558989
E_IQA_Intra(A)-h13,0.22710204422859182,0.9759101076298905
E_IQA_Intra(A)-s14,2.3526089597986766,0.8022483487569351
E_IQA_Intra(A)-s15,-5.502681408341083,-0.9676106198992178
E_IQA_Intra(A)-c16,0.3184406925128206,0.9804552990759765
E_IQA_Intra(A)-h17,-1.2262961688578145,-0.9723770886808917
E_IQA_Intra(A)-h18,0.030331718092570303,0.48349488492207565
E_IQA_Intra(A)-h19,0.052991590267666464,0.8731177148601559
E_IQA_Intra(A)-c20,-0.10635648954778233,-0.7869872458767744
E_IQA_Intra(A)-h21,0.15739754343615442,0.9874689668413996
E_IQA_Intra(A)-h22,0.011875988915972661,0.25612634584960714
E_IQA_Intra(A)-h23,-0.03245681167694412,-0.8968880533000709
E_IQA_Intra(A)-o24,0.06583443018997513,0.3199335827145625
E_IQA_Intra(A)-o25,-0.5694687070929788,-0.9788941828729362
E_IQA_Intra(A)-o26,-1.178992809530616,-0.9682187822778182
E_IQA_Intra(A)-o27,-0.0198999265350534,-0.17769959900063786
E_IQA_Intra(A)-o28,-1.1282844763682813,-0.821846111454357
E_IQA_Intra(A)-o29,-0.01036476300245729,-0.008072754063988184
E_IQA_Intra(A)-s30,7.50468388655337,0.8861822347400107
E_IQA_Intra(A)-o31,0.06695679226041214,0.438470762896857
E_IQA_Intra(A)-o32,0.21758823966959825,0.5736314350587313
E_IQA_Intra(A)-c33,0.1868991941045491,0.9523502657258842
E_IQA_Intra(A)-h34,-0.04813772145366896,-0.10303588053682695
E_IQA_Intra(A)-h35,0.01844382444227587,0.6374837956525591
E_IQA_Intra(A)-h36,-0.4999979808065085,-0.8179778581752871
