,REG,R
"VC_IQA(A,B)-n1_c2",0.009790095197306546,0.007971352463943567
"VC_IQA(A,B)-n1_h3",0.03429691623837928,0.47391876667189364
"VC_IQA(A,B)-n1_h4",-0.012916937477480534,-0.0828789503714571
"VC_IQA(A,B)-n1_c5",-0.3828174370887383,-0.3022013284374952
"VC_IQA(A,B)-n1_h6",0.5869150673614879,0.9332790288406126
"VC_IQA(A,B)-n1_h7",-0.5554160680599445,-0.7464714717508508
"VC_IQA(A,B)-n1_c8",-0.2931553146503695,-0.6563752741713864
"VC_IQA(A,B)-n1_h9",0.47335008770386905,0.9223561798577745
"VC_IQA(A,B)-n1_h10",0.2532278812275284,0.9681790993849264
"VC_IQA(A,B)-n1_c11",0.19690168897335134,0.3649743014802162
"VC_IQA(A,B)-n1_h12",0.24129470359674499,0.6310837648905169
"VC_IQA(A,B)-n1_h13",-0.20433368013202186,-0.504101878505339
"VC_IQA(A,B)-n1_s14",0.6253920986862432,0.3458256375840252
"VC_IQA(A,B)-n1_s15",1.9249832799745212,0.7808658966124845
"VC_IQA(A,B)-n1_c16",0.12144914880433476,0.8087668346821161
"VC_IQA(A,B)-n1_h17",-0.08011051045834809,-0.5122775000615182
"VC_IQA(A,B)-n1_h18",-0.07359512840745694,-0.745325879501966
"VC_IQA(A,B)-n1_h19",-0.009428006863778362,-0.2194746320088028
"VC_IQA(A,B)-n1_c20",-0.019973789439289173,-0.39234529464072787
"VC_IQA(A,B)-n1_h21",-0.06030348871305595,-0.39458706037252744
"VC_IQA(A,B)-n1_h22",0.010976091063792558,0.24478548692042332
"VC_IQA(A,B)-n1_h23",-0.032324716724949805,-0.6554790998825584
"VC_IQA(A,B)-n1_o24",-0.2595148489273853,-0.7306697847964574
"VC_IQA(A,B)-n1_o25",-1.0981132137579173,-0.5037794440603015
"VC_IQA(A,B)-n1_o26",-1.2228839888862473,-0.5760022145323135
"VC_IQA(A,B)-n1_o27",-0.3785717840747153,-0.5990280238882124
"VC_IQA(A,B)-n1_o28",-0.6856727535484146,-0.6369984930342245
"VC_IQA(A,B)-n1_o29",1.1479016812075542,0.8053598006187482
"VC_IQA(A,B)-n1_s30",1.54068029487427,0.14675219407257212
"VC_IQA(A,B)-n1_o31",-0.4686539332959652,-0.2347588170020943
"VC_IQA(A,B)-n1_o32",-0.1590159522473024,-0.07531468206491052
"VC_IQA(A,B)-n1_c33",-0.011905270952502177,-0.19467263702867818
"VC_IQA(A,B)-n1_h34",-0.17232073428076597,-0.47147664702718944
"VC_IQA(A,B)-n1_h35",0.048694288344821327,0.45704459366113853
"VC_IQA(A,B)-n1_h36",0.10489293838232533,0.261061646729884
"VC_IQA(A,B)-c2_h3",0.019685785394261825,0.6496156083964512
"VC_IQA(A,B)-c2_h4",0.00959855152442581,0.1582701443097891
"VC_IQA(A,B)-c2_c5",0.14129881700154273,0.5967098307669169
"VC_IQA(A,B)-c2_h6",-0.18924033589539627,-0.9492144301454122
"VC_IQA(A,B)-c2_h7",0.13379946886080168,0.776508115307445
"VC_IQA(A,B)-c2_c8",0.12387728716773826,0.5857083041023062
"VC_IQA(A,B)-c2_h9",-0.10274721854830957,-0.932019290988561
"VC_IQA(A,B)-c2_h10",-0.05815240456197255,-0.9371138307175442
"VC_IQA(A,B)-c2_c11",-0.02556409276613452,-0.17418718516614956
"VC_IQA(A,B)-c2_h12",-0.09071908916398161,-0.5317301402951821
"VC_IQA(A,B)-c2_h13",0.09773824688373813,0.5586360287884554
"VC_IQA(A,B)-c2_s14",-0.13015913785934233,-0.4697243761413742
