,REG,R
E_IQA_Intra(A)-n1,0.5220968652857426,0.4185094671162321
E_IQA_Intra(A)-c2,0.1844502293178719,0.9529064737870478
E_IQA_Intra(A)-h3,0.08029068320783109,0.9600933517303082
E_IQA_Intra(A)-h4,0.056460565621815444,0.9306992052607042
E_IQA_Intra(A)-c5,-0.2468896483980761,-0.9696975040378603
E_IQA_Intra(A)-h6,0.3102325876160972,0.9794350361671591
E_IQA_Intra(A)-h7,0.22287257972643543,0.8303310050436146
E_IQA_Intra(A)-c8,-0.10696257251052413,-0.9308085462405579
E_IQA_Intra(A)-h9,0.14590388352403358,0.7261087702103654
E_IQA_Intra(A)-h10,-0.13271365592193368,-0.4879411224217374
E_IQA_Intra(A)-c11,-0.23453506037020444,-0.8475165429139868
E_IQA_Intra(A)-h12,-0.11469165089050774,-0.6061366024657965
E_IQA_Intra(A)-h13,0.2129100252611319,0.9877253371692772
E_IQA_Intra(A)-s14,-0.43681559830211136,-0.5801324516258894
E_IQA_Intra(A)-s15,-0.2939228859324967,-0.698640611925419
E_IQA_Intra(A)-c16,-0.01897101314121029,-0.6043922066860803
E_IQA_Intra(A)-h17,0.21865301154420605,0.9242123361604385
E_IQA_Intra(A)-h18,0.009562957771794096,0.9218963893192021
E_IQA_Intra(A)-h19,-0.027176589992160865,-0.881465371473498
E_IQA_Intra(A)-c20,0.0291174532833869,0.9382546936293936
E_IQA_Intra(A)-h21,-0.0039695627532579675,-0.7943793769170274
E_IQA_Intra(A)-h22,0.021437319812456276,0.9695088403079001
E_IQA_Intra(A)-h23,-0.060475978338169006,-0.9932656608520487
E_IQA_Intra(A)-o24,0.19206984670281002,0.9925157165153266
E_IQA_Intra(A)-o25,-0.4071879109220832,-0.8841963249564623
E_IQA_Intra(A)-o26,0.09199061760295539,0.9953968588710829
E_IQA_Intra(A)-o27,-0.05509015854525946,-0.92836696340839
E_IQA_Intra(A)-o28,-0.38997258543329927,-0.9806387768640588
E_IQA_Intra(A)-o29,0.598753293679977,0.8427936231215584
E_IQA_Intra(A)-s30,0.3841212338930573,0.1726532933745676
E_IQA_Intra(A)-o31,-0.011045205952971239,-0.12200403226214081
E_IQA_Intra(A)-o32,-0.11387160583234004,-0.8796221549938182
E_IQA_Intra(A)-c33,0.030905794704011908,0.77451889663094
E_IQA_Intra(A)-h34,0.12085421349503611,0.9506157903436739
E_IQA_Intra(A)-h35,0.0001154804978219923,0.02006277610488106
E_IQA_Intra(A)-h36,-0.0934984441567964,-0.8695640807731149
