,REG,R
"VC_IQA(A,B)-n1_c2",-20.265159176436047,-0.6969945598688875
"VC_IQA(A,B)-n1_h3",-2.945708119399122,-0.6396695394293815
"VC_IQA(A,B)-n1_h4",0.19683807172508297,0.21042443566844304
"VC_IQA(A,B)-n1_c5",-23.002025795659883,-0.6932219812271763
"VC_IQA(A,B)-n1_h6",-0.9726623843312378,-0.45700308738096
"VC_IQA(A,B)-n1_h7",-1.9370501875294381,-0.9875865475722218
"VC_IQA(A,B)-n1_c8",-6.348690573534231,-0.6780007010342766
"VC_IQA(A,B)-n1_h9",0.10471521685403022,0.0792777926390644
"VC_IQA(A,B)-n1_h10",-1.2959770070964616,-0.9374938766281756
"VC_IQA(A,B)-n1_c11",-7.997631416729617,-0.6650339979098321
"VC_IQA(A,B)-n1_h12",2.2218239814876033,0.6977341782304006
"VC_IQA(A,B)-n1_h13",-1.8677793260200992,-0.6765115455603942
"VC_IQA(A,B)-n1_s14",-21.932083613293432,-0.8613448800558922
"VC_IQA(A,B)-n1_s15",53.76556164465817,0.7329292486988253
"VC_IQA(A,B)-n1_c16",4.859179971473545,0.7036745353549378
"VC_IQA(A,B)-n1_h17",-6.552587545505516,-0.7041615841189971
"VC_IQA(A,B)-n1_h18",-2.1614536067942995,-0.7122916668553776
"VC_IQA(A,B)-n1_h19",-2.107560567983543,-0.7184306453022972
"VC_IQA(A,B)-n1_c20",2.070427998955422,0.6988949252949571
"VC_IQA(A,B)-n1_h21",-1.4395053190436427,-0.6739666812632121
"VC_IQA(A,B)-n1_h22",-1.1927674377969244,-0.6867975739909431
"VC_IQA(A,B)-n1_h23",-0.371072454104534,-0.5625604701906571
"VC_IQA(A,B)-n1_o24",-21.69618173604098,-0.6157132931022883
"VC_IQA(A,B)-n1_o25",33.26911460838282,0.7376503221335126
"VC_IQA(A,B)-n1_o26",-31.81357921690274,-0.708026186727712
"VC_IQA(A,B)-n1_o27",-31.32966659846253,-0.7471413594704132
"VC_IQA(A,B)-n1_o28",15.460482264234885,0.6884365409151693
"VC_IQA(A,B)-n1_o29",12.31783681031384,0.7529686119494154
"VC_IQA(A,B)-n1_s30",-167.14924887541815,-0.6925489372388659
"VC_IQA(A,B)-n1_o31",38.06330654519996,0.7050930339466563
"VC_IQA(A,B)-n1_o32",30.366142144858728,0.695789371160333
"VC_IQA(A,B)-n1_c33",-0.6654080758360726,-0.7152031685757018
"VC_IQA(A,B)-n1_h34",-1.9965780511263826,-0.9371226481141908
"VC_IQA(A,B)-n1_h35",-1.4298747768833342,-0.592029816126717
"VC_IQA(A,B)-n1_h36",6.7301509356477265,0.7431144071799024
"VC_IQA(A,B)-c2_h3",1.622112358095853,0.6287016376056984
"VC_IQA(A,B)-c2_h4",0.22184196996369976,0.8860104708546054
"VC_IQA(A,B)-c2_c5",3.226844909759809,0.7029364145462027
"VC_IQA(A,B)-c2_h6",0.10335049500651415,0.2617167777864649
"VC_IQA(A,B)-c2_h7",0.1885504011809843,0.41119118477946776
"VC_IQA(A,B)-c2_c8",1.0239910736363649,0.6399789878564611
"VC_IQA(A,B)-c2_h9",-0.08547556523812742,-0.26275793887795096
"VC_IQA(A,B)-c2_h10",0.3108721479920018,0.8612449132141482
