,REG,R
E_IQA_Intra(A)-n1,63.420403561325635,0.6941391963451597
E_IQA_Intra(A)-c2,3.798367150850867,0.7285881078016657
E_IQA_Intra(A)-h3,0.38527866705280767,0.6822117023826763
E_IQA_Intra(A)-h4,-2.3343176120209588,-0.6130243154239068
E_IQA_Intra(A)-c5,4.662395390687433,0.6141357801243773
E_IQA_Intra(A)-h6,0.15167807547900675,0.5778733952270101
E_IQA_Intra(A)-h7,1.4028597481077663,0.9564919586338516
E_IQA_Intra(A)-c8,-0.16113585890321996,-0.21500031285733798
E_IQA_Intra(A)-h9,-1.419945734690665,-0.9876080418959036
E_IQA_Intra(A)-h10,2.289059120839737,0.86870608818129
E_IQA_Intra(A)-c11,0.09668648882886115,0.14897746983536164
E_IQA_Intra(A)-h12,-2.4490753056725305,-0.6792303374209828
E_IQA_Intra(A)-h13,1.0417487057446324,0.6927224366413004
E_IQA_Intra(A)-s14,-6.299707769698293,-0.3866012135804319
E_IQA_Intra(A)-s15,-24.304128179369915,-0.6729860143888741
E_IQA_Intra(A)-c16,-1.0613086894339534,-0.6946866600829293
E_IQA_Intra(A)-h17,5.450533546642547,0.6990270789626457
E_IQA_Intra(A)-h18,0.1502643706451774,0.6251450972428123
E_IQA_Intra(A)-h19,0.09950657222851728,0.8016398964580183
E_IQA_Intra(A)-c20,-0.9737623527357145,-0.6920049526205665
E_IQA_Intra(A)-h21,0.7810631976510884,0.6751882804934186
E_IQA_Intra(A)-h22,0.7111052280615121,0.7150106969359559
E_IQA_Intra(A)-h23,-0.4963206138758459,-0.774430768415557
E_IQA_Intra(A)-o24,-1.786183924133936,-0.35781466708836546
E_IQA_Intra(A)-o25,3.109480036569461,0.7714371093039823
E_IQA_Intra(A)-o26,-5.779602868370676,-0.6891843603545277
E_IQA_Intra(A)-o27,-5.241644945696795,-0.6794421917728697
E_IQA_Intra(A)-o28,-3.185237600042687,-0.6880656641968912
E_IQA_Intra(A)-o29,-6.737639759882194,-0.5759885537216366
E_IQA_Intra(A)-s30,113.28882329469599,0.6810676851329599
E_IQA_Intra(A)-o31,6.875762704374725,0.7686895874056228
E_IQA_Intra(A)-o32,2.774505072275338,0.7519563730947116
E_IQA_Intra(A)-c33,1.9117626031098456,0.6033281659867084
E_IQA_Intra(A)-h34,0.2322053451989519,0.07247287959956766
E_IQA_Intra(A)-h35,0.24194463256905824,0.398539581029344
E_IQA_Intra(A)-h36,-6.739113734127449,-0.718584854193888
