,REG,R
"VC_IQA(A,B)-n1_c2",-0.32806311652319226,-0.8382531312680457
"VC_IQA(A,B)-n1_h3",-0.06400803622100067,-0.923418543110307
"VC_IQA(A,B)-n1_h4",-0.04121168228283871,-0.8003138889481257
"VC_IQA(A,B)-n1_c5",0.08809399013442148,0.18909649018358718
"VC_IQA(A,B)-n1_h6",0.01849070410437056,0.3011136959390275
"VC_IQA(A,B)-n1_h7",-0.13938107270205008,-0.8784816398647606
"VC_IQA(A,B)-n1_c8",-0.13523957742287113,-0.5291967643482574
"VC_IQA(A,B)-n1_h9",0.0277385228567911,0.16622654600429057
"VC_IQA(A,B)-n1_h10",0.03995823136613103,0.16980525742999505
"VC_IQA(A,B)-n1_c11",0.2198286599871585,0.8479883347447602
"VC_IQA(A,B)-n1_h12",-0.004243277976137288,-0.029047652658493232
"VC_IQA(A,B)-n1_h13",-0.12217924091759368,-0.954192703809894
"VC_IQA(A,B)-n1_s14",-0.18754970538583352,-0.3296091153401777
"VC_IQA(A,B)-n1_s15",2.3443737454116844,0.9898123792993929
"VC_IQA(A,B)-n1_c16",0.003445524571097601,0.10323016426136337
"VC_IQA(A,B)-n1_h17",-0.028154291203802726,-0.5892873778632477
"VC_IQA(A,B)-n1_h18",0.01316726205923067,0.9928534084398265
"VC_IQA(A,B)-n1_h19",0.05342636139213391,0.9524601977637188
"VC_IQA(A,B)-n1_c20",-0.014274502702314552,-0.9533187433268877
"VC_IQA(A,B)-n1_h21",0.012479955939754423,0.8890328874675084
"VC_IQA(A,B)-n1_h22",0.006757268608454483,0.7626467004644225
"VC_IQA(A,B)-n1_h23",0.08088415142109191,0.9944300832997974
"VC_IQA(A,B)-n1_o24",0.47032091461275477,0.8282836150285857
"VC_IQA(A,B)-n1_o25",-0.5736205544019307,-0.5684833128227978
"VC_IQA(A,B)-n1_o26",-0.4148958780421991,-0.9964974969245035
"VC_IQA(A,B)-n1_o27",-1.8845527578937924,-0.9814017574281125
"VC_IQA(A,B)-n1_o28",-0.4469631782260543,-0.9865904237495218
"VC_IQA(A,B)-n1_o29",1.037792519561605,0.8150405388831607
"VC_IQA(A,B)-n1_s30",-0.7529786730717933,-0.25380273284796545
"VC_IQA(A,B)-n1_o31",0.21295646779354865,0.4010690370222194
"VC_IQA(A,B)-n1_o32",0.10016377249479695,0.1751749739044167
