,REG,R
"VC_IQA(A,B)-n1_c2",0.5591437262841945,0.9821058101323298
"VC_IQA(A,B)-n1_h3",0.11342742564250706,0.9017160526255078
"VC_IQA(A,B)-n1_h4",0.18703063195216937,0.754265892213033
"VC_IQA(A,B)-n1_c5",1.103452770253747,0.9863256843249097
"VC_IQA(A,B)-n1_h6",0.0392599295024933,0.76986799453524
"VC_IQA(A,B)-n1_h7",0.08392007055073039,0.9522840034549924
"VC_IQA(A,B)-n1_c8",0.12704557151029103,0.9012354632438475
"VC_IQA(A,B)-n1_h9",0.14877613881250532,0.9806447577414368
"VC_IQA(A,B)-n1_h10",-0.033259101296351214,-0.996461948215494
"VC_IQA(A,B)-n1_c11",-0.027907944294667517,-0.1679080894463165
"VC_IQA(A,B)-n1_h12",0.3871580187019918,0.9771822662829533
"VC_IQA(A,B)-n1_h13",-0.5272929594839764,-0.883757361846818
"VC_IQA(A,B)-n1_n14",0.9944398548615284,0.9592568525622343
"VC_IQA(A,B)-n1_h15",-0.15984049113814683,-0.9211445756671537
"VC_IQA(A,B)-n1_n16",-0.5585845594271346,-0.8966912051442832
"VC_IQA(A,B)-n1_h17",-0.37512078679048844,-0.8905936350714941
"VC_IQA(A,B)-n1_s18",1.7171235346816347,0.9621620144514079
"VC_IQA(A,B)-n1_s19",-0.9793211908108809,-0.9629630923887722
"VC_IQA(A,B)-n1_c20",-0.024171109310273057,-0.9424683301433167
"VC_IQA(A,B)-n1_h21",0.011114400738154099,0.8641454769453064
"VC_IQA(A,B)-n1_h22",0.015324970859258803,0.821384949879437
"VC_IQA(A,B)-n1_h23",-0.0165659588891212,-0.7699557447225417
"VC_IQA(A,B)-n1_c24",0.041009039851041554,0.8034647117348711
"VC_IQA(A,B)-n1_h25",-0.018294872193033725,-0.748203764040854
"VC_IQA(A,B)-n1_h26",-0.03507384847110998,-0.939726987233814
"VC_IQA(A,B)-n1_h27",0.022984713561222822,0.46779834618629884
"VC_IQA(A,B)-n1_o28",-0.09868926086626319,-0.5581446529817673
"VC_IQA(A,B)-n1_o29",-1.3434323856190866,-0.9569063518475118
"VC_IQA(A,B)-n1_o30",0.19949129628765977,0.795998022900116
"VC_IQA(A,B)-n1_o31",0.15270990559684625,0.6219564227019382
"VC_IQA(A,B)-n1_s32",4.568666296533507,0.988031279056066
"VC_IQA(A,B)-n1_o33",-0.994389505226079,-0.9891379212946445
"VC_IQA(A,B)-n1_o34",-1.1737063617442967,-0.9867275817722115
"VC_IQA(A,B)-n1_c35",-0.1234581933059484,-0.9716570129530965
"VC_IQA(A,B)-n1_h36",-0.0013577046511024928,-0.3185383518856047
"VC_IQA(A,B)-n1_h37",-0.11627888291730248,-0.9304754281161267
"VC_IQA(A,B)-n1_h38",0.37532787053520866,0.9706916260652677
"VC_IQA(A,B)-c2_h3",-0.08121109237850266,-0.8982670640031241
"VC_IQA(A,B)-c2_h4",-0.034258220223882724,-0.40500125168405593
"VC_IQA(A,B)-c2_c5",-0.12126938848707977,-0.980902246562704
"VC_IQA(A,B)-c2_h6",0.005842622281292881,0.4202017849707803
"VC_IQA(A,B)-c2_h7",-0.0034194566925066653,-0.5869173181264136
"VC_IQA(A,B)-c2_c8",-0.055707409900751625,-0.9655077100233135
"VC_IQA(A,B)-c2_h9",-0.03566674181553519,-0.9773029548040959
"VC_IQA(A,B)-c2_h10",0.009332156573709723,0.9959130014702685
"VC_IQA(A,B)-c2_c11",-0.35861651033472786,-0.9826017541793006
"VC_IQA(A,B)-c2_h12",-0.197228319811302,-0.9802875060173405
"VC_IQA(A,B)-c2_h13",0.1619351177013374,0.8267275379267189
"VC_IQA(A,B)-c2_n14",-0.0025899473834983555,-0.05455967978340634
"VC_IQA(A,B)-c2_h15",-0.07945681369594457,-0.9816770332291909
"VC_IQA(A,B)-c2_n16",0.2906659026396836,0.9665102144983027
"VC_IQA(A,B)-c2_h17",-0.04817529493715152,-0.8008098060022332
"VC_IQA(A,B)-c2_s18",-0.6628122602860271,-0.9680285207703923
"VC_IQA(A,B)-c2_s19",-0.1093972564525585,-0.975959061509494
"VC_IQA(A,B)-c2_c20",0.007334534436962463,0.9557082745985083
"VC_IQA(A,B)-c2_h21",-0.003989139012334572,-0.9060887830909344
"VC_IQA(A,B)-c2_h22",-0.005298771025238687,-0.8747388202017664
"VC_IQA(A,B)-c2_h23",0.003780598477619014,0.662306050777896
"VC_IQA(A,B)-c2_c24",0.012101617128917996,0.8498207516047407
"VC_IQA(A,B)-c2_h25",-0.004402910780788315,-0.602806264561838
"VC_IQA(A,B)-c2_h26",-0.0015959308643321724,-0.5179271528731022
"VC_IQA(A,B)-c2_h27",-0.03275403698700698,-0.9450156067256915
"VC_IQA(A,B)-c2_o28",0.18798282615925485,0.9588652856888732
"VC_IQA(A,B)-c2_o29",0.3768116074371938,0.9575957371759645
"VC_IQA(A,B)-c2_o30",0.0958750914900027,0.94123463315421
"VC_IQA(A,B)-c2_o31",0.11766940278812241,0.953960039145685
"VC_IQA(A,B)-c2_s32",-0.472825491032465,-0.9869423208966157
"VC_IQA(A,B)-c2_o33",0.13362960861904222,0.9616662990860019
"VC_IQA(A,B)-c2_o34",0.031646101893629985,0.9274219656852566
"VC_IQA(A,B)-c2_c35",0.04489855796896124,0.968967054736327
"VC_IQA(A,B)-c2_h36",-0.002672150960009785,-0.969975320581053
"VC_IQA(A,B)-c2_h37",0.0275385224736854,0.9243783393162881
"VC_IQA(A,B)-c2_h38",-0.10036173309444765,-0.9693311334573225
"VC_IQA(A,B)-h3_h4",-0.02113586783783376,-0.9939966168517849
"VC_IQA(A,B)-h3_c5",-0.02228764689698532,-0.7888172336570844
"VC_IQA(A,B)-h3_h6",-0.005489144585130751,-0.9938148288569318
"VC_IQA(A,B)-h3_h7",-0.0023340511129478427,-0.5800583005618266
"VC_IQA(A,B)-h3_c8",-0.011243218571118959,-0.7245445613205884
"VC_IQA(A,B)-h3_h9",-0.003580926625109777,-0.8577205387417945
"VC_IQA(A,B)-h3_h10",-0.0005616795340608815,-0.6703684474534072
"VC_IQA(A,B)-h3_c11",-0.02107619136305443,-0.8410170300715921
"VC_IQA(A,B)-h3_h12",-0.003910183206919459,-0.9789650351449789
"VC_IQA(A,B)-h3_h13",0.011909881349459568,0.776184106568867
"VC_IQA(A,B)-h3_n14",-0.02556878328915849,-0.6153928323297918
"VC_IQA(A,B)-h3_h15",0.023897989506011047,0.9459481667982337
"VC_IQA(A,B)-h3_n16",0.03346611380070295,0.7131979823205153
"VC_IQA(A,B)-h3_h17",-0.005871744305934068,-0.476466097789509
"VC_IQA(A,B)-h3_s18",-0.09288174262373677,-0.8326664260903496
"VC_IQA(A,B)-h3_s19",0.05254795601210852,0.6363662401982695
"VC_IQA(A,B)-h3_c20",0.001712604670733298,0.7062404645088757
"VC_IQA(A,B)-h3_h21",-0.0012053525291585866,-0.7202048988425558
"VC_IQA(A,B)-h3_h22",-0.001502976494276094,-0.7301816885411625
"VC_IQA(A,B)-h3_h23",-0.0011729399770683665,-0.6696043466032767
"VC_IQA(A,B)-h3_c24",0.0008945014721899561,0.43694261921029237
"VC_IQA(A,B)-h3_h25",-0.0002034183720819093,-0.15836575400308828
"VC_IQA(A,B)-h3_h26",2.21019070004204e-05,0.016246984990049767
"VC_IQA(A,B)-h3_h27",-0.0017062074333841302,-0.6301631335466181
"VC_IQA(A,B)-h3_o28",0.0311027510914039,0.7910947743369879
"VC_IQA(A,B)-h3_o29",0.056020853034567185,0.8813351454297617
"VC_IQA(A,B)-h3_o30",-0.016098856056669424,-0.4288585623196623
"VC_IQA(A,B)-h3_o31",-0.025892477339991102,-0.7468928346303751
"VC_IQA(A,B)-h3_s32",-0.24570970024659594,-0.9595101504664402
"VC_IQA(A,B)-h3_o33",0.11530334009519808,0.9741052617987118
"VC_IQA(A,B)-h3_o34",0.11574007785176478,0.9718622224804031
"VC_IQA(A,B)-h3_c35",0.007204499724676399,0.9250519867477389
"VC_IQA(A,B)-h3_h36",-0.004384039065586651,-0.9312077216329683
"VC_IQA(A,B)-h3_h37",-0.002014235906332266,-0.9273129617557002
"VC_IQA(A,B)-h3_h38",-0.009966524734965142,-0.9382879450811764
"VC_IQA(A,B)-h4_c5",-0.04930812891546426,-0.7514080927595236
"VC_IQA(A,B)-h4_h6",-0.0011875017522159546,-0.68838095427603
"VC_IQA(A,B)-h4_h7",-0.005101945560045378,-0.6443278115159647
"VC_IQA(A,B)-h4_c8",-0.018605748719121632,-0.5772694021212409
"VC_IQA(A,B)-h4_h9",-0.008745723070564941,-0.9183557287533018
"VC_IQA(A,B)-h4_h10",0.0016372294729762823,0.7130048838815825
"VC_IQA(A,B)-h4_c11",-0.029471645528737538,-0.48948822292272615
"VC_IQA(A,B)-h4_h12",-0.05482331287498912,-0.9671262162661705
"VC_IQA(A,B)-h4_h13",0.057189763313042985,0.9063941460900703
"VC_IQA(A,B)-h4_n14",0.022065271619892482,0.2688104318954025
"VC_IQA(A,B)-h4_h15",-0.04647999461735202,-0.8778917327930135
"VC_IQA(A,B)-h4_n16",0.07770529923669643,0.6509321350817815
"VC_IQA(A,B)-h4_h17",-0.019505092394226285,-0.43922519341828625
"VC_IQA(A,B)-h4_s18",-0.16969525491283716,-0.7341925133480447
"VC_IQA(A,B)-h4_s19",-0.05124204546776949,-0.3265135487853621
"VC_IQA(A,B)-h4_c20",0.002543762525513571,0.5487640802675651
