,REG,R
E_IQA_Intra(A)-n1,0.8355851735069255,0.3921690477103389
E_IQA_Intra(A)-c2,-0.379442765266997,-0.7685944700586804
E_IQA_Intra(A)-h3,0.3255117446978347,0.9685133260740779
E_IQA_Intra(A)-h4,-0.2390322211851516,-0.5353365752825263
E_IQA_Intra(A)-c5,0.08143634021376492,0.5256933840460647
E_IQA_Intra(A)-h6,-0.05309504750189705,-0.8936118753530617
E_IQA_Intra(A)-h7,-0.1953755413609509,-0.7282527150408836
E_IQA_Intra(A)-c8,0.37260538738365656,0.9631498058392578
E_IQA_Intra(A)-h9,0.16757021804074307,0.8247416304862794
E_IQA_Intra(A)-h10,0.04183764200784447,0.8462358504539259
E_IQA_Intra(A)-c11,-0.23378195978649727,-0.3310634028059254
E_IQA_Intra(A)-h12,-0.03356895554626331,-0.0962993056410801
E_IQA_Intra(A)-h13,0.6691004707509232,0.7911956501295
E_IQA_Intra(A)-n14,1.2553528641177443,0.9818683020334747
E_IQA_Intra(A)-h15,0.3204801914107923,0.7023448850958101
E_IQA_Intra(A)-n16,0.6331002916562866,0.5512208924364
E_IQA_Intra(A)-h17,-2.2616813519394072,-0.990470693025411
E_IQA_Intra(A)-s18,3.3514440858522114,0.8923221444176749
E_IQA_Intra(A)-s19,6.518687223907642,0.9964478155282168
E_IQA_Intra(A)-c20,0.03133103247594194,0.3012399223865804
E_IQA_Intra(A)-h21,0.044621853011405976,0.8375000305101501
E_IQA_Intra(A)-h22,0.029401044074988177,0.9358117897526441
E_IQA_Intra(A)-h23,-0.06695438235708279,-0.472905036625527
E_IQA_Intra(A)-c24,0.19661546765708232,0.6845137167937688
E_IQA_Intra(A)-h25,0.99694478601237,0.620396059107864
E_IQA_Intra(A)-h26,-0.09385883537553538,-0.9236770360029316
E_IQA_Intra(A)-h27,-1.541308737576682,-0.6716330874368014
E_IQA_Intra(A)-o28,0.36683140383234175,0.6561322792635428
E_IQA_Intra(A)-o29,0.503671818507517,0.7976149161657258
E_IQA_Intra(A)-o30,0.009243507624008303,0.03923738756973439
E_IQA_Intra(A)-o31,-0.033692135010554486,-0.4896589498599225
E_IQA_Intra(A)-s32,2.0524641004296256,0.48720893845748586
E_IQA_Intra(A)-o33,-0.1665256630238095,-0.6800230642174374
E_IQA_Intra(A)-o34,-0.051675419454581595,-0.43941981474520775
E_IQA_Intra(A)-c35,-0.049206650915922336,-0.7202622992902086
E_IQA_Intra(A)-h36,-0.028149285321100496,-0.5290287431719661
E_IQA_Intra(A)-h37,0.05973228313085406,0.9496900465932666
E_IQA_Intra(A)-h38,0.041149647835442865,0.2151176648530082
