,REG,R
E_IQA_Intra(A)-G6,44.89933293426378,0.6565406829936954
E_IQA_Intra(A)-G5,0.32261048586937496,0.09330667833924429
E_IQA_Intra(A)-G7,1.3525573034012144,0.6640371594074731
E_IQA_Intra(A)-G8,-2.42582067432976,-0.9250261285806582
E_IQA_Intra(A)-G4,-1.0206352886334111,-0.6350498926072601
E_IQA_Intra(A)-G10,-2.2958174470215056,-0.5321630394395322
E_IQA_Intra(A)-G2,-2.4421203296479512,-0.30898274396036496
E_IQA_Intra(A)-G11,0.01099158735945853,0.06092839276076022
E_IQA_Intra(A)-G1,-0.08586840922646162,-0.8284516983637789
E_IQA_Intra(A)-G3,0.6067366569022958,0.23698121333318684
E_IQA_Intra(A)-G9,1.6127597499904587,0.6382064808249136
