,REG,R
E_IQA_Intra(A)-G6,-0.8688123596834422,-0.07564885776631525
E_IQA_Intra(A)-G5,0.12468609954540089,0.564896536989461
E_IQA_Intra(A)-G7,0.46909271383321954,0.7840084560158831
E_IQA_Intra(A)-G8,-0.054175623290899436,-0.47201210551449585
E_IQA_Intra(A)-G4,-0.09459231729554146,-0.5744397489062327
E_IQA_Intra(A)-G10,-0.7835591920582715,-0.7663062724502157
E_IQA_Intra(A)-G2,-2.1256643600308007,-0.4833200807887827
E_IQA_Intra(A)-G11,0.09095936575153127,0.7092603685973301
E_IQA_Intra(A)-G1,0.04380674092035771,0.8723869883512977
E_IQA_Intra(A)-G3,0.013143562724746673,0.023354028093893753
E_IQA_Intra(A)-G9,0.3978451832494757,0.9527456091128464
