,REG,R
"VC_IQA(A,B)-G6_G5",-9.916479992263724,-0.7166486195703007
"VC_IQA(A,B)-G6_G7",-16.573272470619916,-0.741765582068471
"VC_IQA(A,B)-G6_G8",-5.66290342964927,-0.7184603650716317
"VC_IQA(A,B)-G6_G4",0.9121140684233704,0.9606702324241767
"VC_IQA(A,B)-G6_G10",-11.13843989389778,-0.7491555307979059
"VC_IQA(A,B)-G6_G2",5.392004574732698,0.7796036654874064
"VC_IQA(A,B)-G6_G11",-6.864319723379187,-0.7046566870002727
"VC_IQA(A,B)-G6_G1",0.4712557187929587,0.9854708385150329
"VC_IQA(A,B)-G6_G3",-4.211797947916063,-0.9073956565941342
"VC_IQA(A,B)-G6_G9",10.931223277576825,0.7402439057962154
"VC_IQA(A,B)-G6_G6",-173.045716958691,-0.6895337862028236
"VC_IQA(A,B)-G5_G5",2.0471069606256775,0.6936593402278541
"VC_IQA(A,B)-G5_G7",3.918672238895896,0.7406572004678734
"VC_IQA(A,B)-G5_G8",1.3712983804026184,0.6783860146275509
"VC_IQA(A,B)-G5_G4",2.2286761260408907,0.6265917508492398
"VC_IQA(A,B)-G5_G10",2.1090789582211533,0.6832646724106449
"VC_IQA(A,B)-G5_G2",0.5137442743088144,0.6101157942740105
"VC_IQA(A,B)-G5_G11",1.573426780189659,0.7095557079384748
"VC_IQA(A,B)-G5_G1",0.11998956883858239,0.45405126293810594
"VC_IQA(A,B)-G5_G3",-2.5594989981674585,-0.6815948343368791
"VC_IQA(A,B)-G5_G9",-1.6775815610420683,-0.7152858910025002
"VC_IQA(A,B)-G7_G7",1.8506416907229142,0.793316940852624
"VC_IQA(A,B)-G7_G8",0.6446522972628611,0.50415888376852
"VC_IQA(A,B)-G7_G4",2.1314299866612734,0.7040395647506601
"VC_IQA(A,B)-G7_G10",3.409277350262143,0.7359486439779364
"VC_IQA(A,B)-G7_G2",4.289039857334138,0.7158258330095072
"VC_IQA(A,B)-G7_G11",2.2097420052931005,0.7149715962728835
"VC_IQA(A,B)-G7_G1",0.32544768650364414,0.6531267475759895
"VC_IQA(A,B)-G7_G3",-5.570056016104316,-0.7288550545933062
"VC_IQA(A,B)-G7_G9",-1.835726394790865,-0.9058295015173322
"VC_IQA(A,B)-G8_G8",0.04830002691789142,0.2646786944183879
"VC_IQA(A,B)-G8_G4",0.8145301391176325,0.5467484912825334
"VC_IQA(A,B)-G8_G10",-0.847565605196041,-0.6193788126123743
"VC_IQA(A,B)-G8_G2",6.844008082374774,0.711392110808636
"VC_IQA(A,B)-G8_G11",0.9424525713117375,0.6993114232669012
"VC_IQA(A,B)-G8_G1",0.4940933658681151,0.6473101942891113
"VC_IQA(A,B)-G8_G3",-5.24400465015237,-0.6946202703792685
"VC_IQA(A,B)-G8_G9",0.8036145757355745,0.5049697751635976
"VC_IQA(A,B)-G4_G4",-2.5367434871779007,-0.7398027452699202
"VC_IQA(A,B)-G4_G10",-0.04030895096500365,-0.10521654718980562
"VC_IQA(A,B)-G4_G2",0.37662716413430297,0.445081303299156
"VC_IQA(A,B)-G4_G11",0.8067233560177015,0.6991594350153314
"VC_IQA(A,B)-G4_G1",-0.40463837865346375,-0.8800343514438378
"VC_IQA(A,B)-G4_G3",0.9071487735610998,0.9998206674319364
"VC_IQA(A,B)-G4_G9",-0.3662519308907379,-0.3588914936185109
"VC_IQA(A,B)-G10_G2",2.4038453610237807,0.7148964070298024
"VC_IQA(A,B)-G10_G11",-1.1718114209416777,-0.6310847225695634
"VC_IQA(A,B)-G10_G1",14.377063165228588,0.5855223849329431
"VC_IQA(A,B)-G10_G10",-3.8969137018689795,-0.7807601806656791
"VC_IQA(A,B)-G2_G11",1.692783890230165,0.701237209758276
"VC_IQA(A,B)-G2_G1",-0.3260152137903092,-0.99893221036095
"VC_IQA(A,B)-G2_G2",18.644048665918458,0.654188509271956
"VC_IQA(A,B)-G2_G3",19.57231346422682,0.692987657149465
