,REG,R
"VC_IQA(A,B)-G6_G5",-2.805545744546213,-0.7870568181316088
"VC_IQA(A,B)-G6_G7",-1.056960456415566,-0.5773192278559437
"VC_IQA(A,B)-G6_G8",0.635165596516369,0.5401516566232074
"VC_IQA(A,B)-G6_G4",-0.18909882970221076,-0.6191637899901227
"VC_IQA(A,B)-G6_G10",0.2589566609773014,0.1669075151177848
"VC_IQA(A,B)-G6_G2",-0.21919224517130576,-0.27336031279779155
"VC_IQA(A,B)-G6_G11",-0.7695561412370695,-0.45050913602077614
"VC_IQA(A,B)-G6_G1",0.32225047378232025,0.6541544317274686
"VC_IQA(A,B)-G6_G3",0.5246632765892094,0.5839241349259148
"VC_IQA(A,B)-G6_G9",-3.3045039220237715,-0.9299755918556254
"VC_IQA(A,B)-G6_G6",-16.633036653968446,-0.8513732861101929
"VC_IQA(A,B)-G5_G5",0.583808777417267,0.6841314594668453
"VC_IQA(A,B)-G5_G7",0.3414189269617311,0.3923068313550072
"VC_IQA(A,B)-G5_G8",0.060612505028140466,0.13493498263887604
"VC_IQA(A,B)-G5_G4",0.3033745151998593,0.6403182178595901
"VC_IQA(A,B)-G5_G10",-0.2474309644393686,-0.213660848553394
"VC_IQA(A,B)-G5_G2",0.4343249483841803,0.5958716107571502
"VC_IQA(A,B)-G5_G11",0.039651287989987426,0.1082429649045702
"VC_IQA(A,B)-G5_G1",-0.14889968260828979,-0.5717598805836773
"VC_IQA(A,B)-G5_G3",-0.8904690322290079,-0.6789008762573847
"VC_IQA(A,B)-G5_G9",1.3590145554206141,0.5729770750142388
"VC_IQA(A,B)-G7_G7",0.012836669917751417,0.030843368577962497
"VC_IQA(A,B)-G7_G8",-1.3810652515700073,-0.9505765565130982
"VC_IQA(A,B)-G7_G4",-0.09319964497058263,-0.23371704622806946
"VC_IQA(A,B)-G7_G10",-0.6258462545938805,-0.6442380801182179
"VC_IQA(A,B)-G7_G2",0.337993712145139,0.6686405800082987
"VC_IQA(A,B)-G7_G11",0.1416213512762143,0.3163729991810992
"VC_IQA(A,B)-G7_G1",-0.2283058151705941,-0.4771969625324702
"VC_IQA(A,B)-G7_G3",-0.28566849008908274,-0.2567574044057437
"VC_IQA(A,B)-G7_G9",2.6624592644458778,0.9036239653118957
"VC_IQA(A,B)-G8_G8",0.5634340005783851,0.4619068172776939
"VC_IQA(A,B)-G8_G4",-0.15379744599806128,-0.3921086038839383
"VC_IQA(A,B)-G8_G10",-0.6756176748755264,-0.5642741882449994
"VC_IQA(A,B)-G8_G2",0.5340832645662306,0.5521955095599644
"VC_IQA(A,B)-G8_G11",0.009074595539238641,0.01861988952052882
"VC_IQA(A,B)-G8_G1",-0.27171153425277583,-0.3237624964673522
"VC_IQA(A,B)-G8_G3",-0.32618383313509536,-0.21389873055846936
"VC_IQA(A,B)-G8_G9",-0.09937846419857309,-0.08985107008052749
"VC_IQA(A,B)-G4_G4",-0.26426458607193964,-0.4930292278260048
"VC_IQA(A,B)-G4_G10",-0.2307930676181153,-0.1963577989419567
"VC_IQA(A,B)-G4_G2",0.08569720921289521,0.09733269710745658
"VC_IQA(A,B)-G4_G11",-0.2573695932804571,-0.4086395944070419
