,REG,R
"VC_IQA(A,B)-G6_G5",-0.19162470824409697,-0.886486456701732
"VC_IQA(A,B)-G6_G7",-0.04112716464270941,-0.12208263961551045
"VC_IQA(A,B)-G6_G8",0.18698439633608066,0.9860643937158015
"VC_IQA(A,B)-G6_G4",0.27963495969607977,0.9207514203424438
"VC_IQA(A,B)-G6_G10",0.0004752160575090119,0.015011644880405229
"VC_IQA(A,B)-G6_G2",0.4708132364069024,0.9669549705983824
"VC_IQA(A,B)-G6_G11",0.024188822780190085,0.5574454177622765
"VC_IQA(A,B)-G6_G1",0.07288296582986763,0.9879309536688128
"VC_IQA(A,B)-G6_G3",-0.9002439024557121,-0.9653321340391594
"VC_IQA(A,B)-G6_G9",0.15112007977682002,0.7880269943302585
"VC_IQA(A,B)-G6_G6",-0.5609399411644639,-0.17059311856510684
"VC_IQA(A,B)-G5_G5",0.07493468042657607,0.95442987722923
"VC_IQA(A,B)-G5_G7",0.08559395526577195,0.5650108724824837
"VC_IQA(A,B)-G5_G8",0.003554241734251562,0.059557898283534055
"VC_IQA(A,B)-G5_G4",0.1131787981120577,0.9833555560919361
"VC_IQA(A,B)-G5_G10",0.26674850267033734,0.8531557519703181
"VC_IQA(A,B)-G5_G2",0.014442740817612414,0.6624890268103863
"VC_IQA(A,B)-G5_G11",0.025904226310036336,0.8955948788594069
"VC_IQA(A,B)-G5_G1",-0.008174078892443822,-0.805741338120157
"VC_IQA(A,B)-G5_G3",-0.03853178438995203,-0.7992033505556834
"VC_IQA(A,B)-G5_G9",-0.6194955284456838,-0.8880432541126143
"VC_IQA(A,B)-G7_G7",0.09977613787869187,0.9017560005286474
"VC_IQA(A,B)-G7_G8",-0.736018053262884,-0.9990686138910577
"VC_IQA(A,B)-G7_G4",-0.015267880871816781,-0.2780128394765959
"VC_IQA(A,B)-G7_G10",-0.05111673961433982,-0.694196314559296
"VC_IQA(A,B)-G7_G2",0.03417817435380879,0.627155512605647
"VC_IQA(A,B)-G7_G11",-0.02678390109848052,-0.9914671895891114
"VC_IQA(A,B)-G7_G1",-0.02711526943927815,-0.9371003036579897
"VC_IQA(A,B)-G7_G3",0.07408748467778382,0.6328318018184336
"VC_IQA(A,B)-G7_G9",0.01853584198115396,0.08844645999986937
"VC_IQA(A,B)-G8_G8",0.01562057926435743,0.12399690563235294
"VC_IQA(A,B)-G8_G4",0.019466429348654824,0.2637131523629186
"VC_IQA(A,B)-G8_G10",-0.03356976988301928,-0.5917646056147295
"VC_IQA(A,B)-G8_G2",0.15982382231209794,0.9338220105845152
"VC_IQA(A,B)-G8_G11",-0.020808173562049705,-0.672855868062693
"VC_IQA(A,B)-G8_G1",-0.019669375804237926,-0.971196702887353
"VC_IQA(A,B)-G8_G3",-0.12819382984507913,-0.7771314142476429
"VC_IQA(A,B)-G8_G9",0.21367666346434097,0.934814886645286
"VC_IQA(A,B)-G4_G4",0.07455798003941566,0.8840272691952963
"VC_IQA(A,B)-G4_G10",0.6313060888443455,0.8604468275785294
"VC_IQA(A,B)-G4_G2",-0.1432882843309346,-0.9469726695296429
"VC_IQA(A,B)-G4_G11",0.0844093938124029,0.9744648301112441
"VC_IQA(A,B)-G4_G1",-0.022847462938482086,-0.9537021060580887
"VC_IQA(A,B)-G4_G3",0.12614603017256124,0.9569703173028509
"VC_IQA(A,B)-G4_G9",-0.9007258000540409,-0.8935791674916514
"VC_IQA(A,B)-G10_G2",0.5779941584867619,0.9360393156497236
"VC_IQA(A,B)-G10_G11",-0.026700604791798976,-0.5585113806961316
"VC_IQA(A,B)-G10_G1",-0.7686720461797695,-0.8741858997698922
"VC_IQA(A,B)-G10_G10",0.2360259145702248,0.545542432805237
"VC_IQA(A,B)-G2_G11",0.11267124700593789,0.9927179206636935
"VC_IQA(A,B)-G2_G1",-0.08451161852451015,-0.9856234635529154
"VC_IQA(A,B)-G2_G2",-0.20338121690707944,-0.8801331774836035
"VC_IQA(A,B)-G2_G3",0.7428632798888346,0.8936077846078284
"VC_IQA(A,B)-G2_G9",-0.9715750728649961,-0.9449687594397502
"VC_IQA(A,B)-G11_G11",-0.06140632895534574,-0.8038297786182745
"VC_IQA(A,B)-G11_G1",-0.21715378059193952,-0.9308900210386355
"VC_IQA(A,B)-G1_G1",0.006261073355440461,0.8042714077731535
"VC_IQA(A,B)-G1_G3",0.09376684893691382,0.9806305464598067
"VC_IQA(A,B)-G1_G9",-0.04017315219234134,-0.6193802711250266
"VC_IQA(A,B)-G3_G9",1.678180969857158,0.9098264535355509
"VX_IQA(A,B)-G6_G5",0.042069659525599774,0.560271528135912
"VX_IQA(A,B)-G6_G7",-0.5086741082670053,-0.887675714808458
"VX_IQA(A,B)-G6_G8",0.2645049994410985,0.954465363141053
"VX_IQA(A,B)-G6_G4",0.06556810497924674,0.8889106439201403
"VX_IQA(A,B)-G6_G10",-0.021532011812612824,-0.9343925814891348
"VX_IQA(A,B)-G6_G2",0.5733687999042373,0.9638842868753756
"VX_IQA(A,B)-G6_G11",0.0023122616099976634,0.06308372063106789
"VX_IQA(A,B)-G6_G1",0.0023389112929353213,0.5898593902082017
"VX_IQA(A,B)-G6_G3",-0.1063516316862514,-0.8275262733544164
"VX_IQA(A,B)-G6_G9",-0.7819216495442414,-0.9433541819617892
"VX_IQA(A,B)-G6_G6",0.021513835733331776,0.1640066477365578
"VX_IQA(A,B)-G5_G5",0.05968189699612183,0.988396924308215
"VX_IQA(A,B)-G5_G7",-0.2768961905746101,-0.9877270939033338
"VX_IQA(A,B)-G5_G8",0.3110658175250124,0.9532998314862328
"VX_IQA(A,B)-G5_G4",-0.15704760747707022,-0.995085265902457
"VX_IQA(A,B)-G5_G10",0.001693173392618532,0.40063136304930724
"VX_IQA(A,B)-G5_G2",-0.009583435659582421,-0.9196622618440659
"VX_IQA(A,B)-G5_G11",-0.0003245279582141264,-0.9938976006347452
"VX_IQA(A,B)-G5_G1",0.001177968086831688,0.9896817741484639
"VX_IQA(A,B)-G5_G3",-0.042758252103505125,-0.9598944892843997
"VX_IQA(A,B)-G5_G9",-0.004460294504070066,-0.7772433960752815
"VX_IQA(A,B)-G7_G7",-0.2786381077416626,-0.988295184244281
"VX_IQA(A,B)-G7_G8",1.4101425241297894,0.9955813425018364
"VX_IQA(A,B)-G7_G4",-0.013154173048857142,-0.8154686331386495
"VX_IQA(A,B)-G7_G10",0.021119655852158734,0.8853191140910821
"VX_IQA(A,B)-G7_G2",-0.00013576987544806934,-0.9228895303480682
"VX_IQA(A,B)-G7_G11",0.0006826019467358329,0.6652973707413151
"VX_IQA(A,B)-G7_G1",4.844158534878353e-05,0.9889182896211567
"VX_IQA(A,B)-G7_G3",-3.05231978001103e-05,-0.03194252105093368
"VX_IQA(A,B)-G7_G9",0.4500944382635418,0.9608679909020628
"VX_IQA(A,B)-G8_G8",-0.4642864025105633,-0.9968110978678081
"VX_IQA(A,B)-G8_G4",0.3395851902249461,0.9885651477875377
"VX_IQA(A,B)-G8_G10",-0.05186879858250803,-0.7231908141228824
"VX_IQA(A,B)-G8_G2",0.001082116164673421,0.9970411980507147
"VX_IQA(A,B)-G8_G11",0.003260094483907193,0.8417269080592807
"VX_IQA(A,B)-G8_G1",0.00012162764840528462,0.9909317977993132
