,REG,R
"VC_IQA(A,B)-G6_G5",-0.05416969876857415,-0.09141613978305146
"VC_IQA(A,B)-G6_G7",-0.20141579427778614,-0.18435066047960033
"VC_IQA(A,B)-G6_G8",0.5442452104100172,0.9864131377941009
"VC_IQA(A,B)-G6_G4",0.18437201977223971,0.785294128814222
"VC_IQA(A,B)-G6_G10",-0.10562253238598797,-0.47661744664526096
"VC_IQA(A,B)-G6_G2",0.09667171100522896,0.8799454235453403
"VC_IQA(A,B)-G6_G11",0.07559715141478342,0.812895765740198
"VC_IQA(A,B)-G6_G1",-0.08359749581807258,-0.6775814627623239
"VC_IQA(A,B)-G6_G3",-0.33577536071819264,-0.9083358100325987
"VC_IQA(A,B)-G6_G9",-0.06860021706772783,-0.2131941675812225
"VC_IQA(A,B)-G6_G6",1.2920235824122082,0.1148112932319868
"VC_IQA(A,B)-G5_G5",0.02639915685695096,0.3697632360675433
"VC_IQA(A,B)-G5_G7",0.10837028246602659,0.2705427361111484
"VC_IQA(A,B)-G5_G8",-0.0528886011288119,-0.35937661794249726
"VC_IQA(A,B)-G5_G4",0.015318538311860978,0.2738529583194272
"VC_IQA(A,B)-G5_G10",0.31993550041429136,0.7210020128341293
"VC_IQA(A,B)-G5_G2",-0.0632274690176106,-0.4606073522800783
"VC_IQA(A,B)-G5_G11",0.021174789366277882,0.6048672458009621
"VC_IQA(A,B)-G5_G1",0.060609516159284775,0.7640992797820451
"VC_IQA(A,B)-G5_G3",0.02617844004250087,0.1141447037995419
"VC_IQA(A,B)-G5_G9",-0.4352352673824083,-0.6582975822620425
"VC_IQA(A,B)-G7_G7",0.042144916299790024,0.14037466999485615
"VC_IQA(A,B)-G7_G8",-0.5303548398215905,-0.9802454976600349
"VC_IQA(A,B)-G7_G4",-0.054214258907169785,-0.29574746494415954
"VC_IQA(A,B)-G7_G10",0.20834488942996748,0.8727435631787713
"VC_IQA(A,B)-G7_G2",-0.059146368071986845,-0.31268821985397877
"VC_IQA(A,B)-G7_G11",-0.007473857348087605,-0.5767824707349137
"VC_IQA(A,B)-G7_G1",0.03862639609184671,0.7022524845187335
"VC_IQA(A,B)-G7_G3",0.13549762067743495,0.2912340965342879
"VC_IQA(A,B)-G7_G9",-0.3143009236047946,-0.6644093152991123
"VC_IQA(A,B)-G8_G8",-0.5114720816745078,-0.8761129929251669
"VC_IQA(A,B)-G8_G4",-0.11098383999098418,-0.5206156046750696
"VC_IQA(A,B)-G8_G10",-0.023352072988936292,-0.20493556497333987
"VC_IQA(A,B)-G8_G2",-0.0954333331280473,-0.5087452841280503
"VC_IQA(A,B)-G8_G11",-0.08879317971844596,-0.9043001919756876
"VC_IQA(A,B)-G8_G1",-0.0032278462592475222,-0.08287009708973558
"VC_IQA(A,B)-G8_G3",0.39911038683002176,0.7171705070821386
"VC_IQA(A,B)-G8_G9",0.3625548225926673,0.8019334558357534
"VC_IQA(A,B)-G4_G4",0.1155028500551544,0.4285606433920825
"VC_IQA(A,B)-G4_G10",0.2572578694875286,0.3279925519663111
"VC_IQA(A,B)-G4_G2",-0.08077467853943218,-0.8520019711559319
"VC_IQA(A,B)-G4_G11",0.028653284405343236,0.6954138213754754
"VC_IQA(A,B)-G4_G1",0.07946692683359076,0.7708507245235399
"VC_IQA(A,B)-G4_G3",-0.08292008421823772,-0.5943177374992382
"VC_IQA(A,B)-G4_G9",-0.23825871006360358,-0.2727014983849356
"VC_IQA(A,B)-G10_G2",0.26967934754193434,0.5588120667525031
"VC_IQA(A,B)-G10_G11",-0.09891012965810213,-0.9480941550197942
"VC_IQA(A,B)-G10_G1",0.6883424738997473,0.5298609802065665
"VC_IQA(A,B)-G10_G10",0.16391492248753556,0.5133897626952856
"VC_IQA(A,B)-G2_G11",0.04876895384236377,0.8864508553185779
"VC_IQA(A,B)-G2_G1",0.2245544449811549,0.6513468669979556
"VC_IQA(A,B)-G2_G2",1.6587783778203014,0.45872797230332674
"VC_IQA(A,B)-G2_G3",0.5419198391029866,0.51663433374776
"VC_IQA(A,B)-G2_G9",-0.22941934167194827,-0.35542405850433223
"VC_IQA(A,B)-G11_G11",-0.03284782421310163,-0.5494310521466483
"VC_IQA(A,B)-G11_G1",0.02232076529467298,0.16822076384212803
"VC_IQA(A,B)-G1_G1",0.04416822557934208,0.6287365236235302
"VC_IQA(A,B)-G1_G3",-0.2699726428928323,-0.7196195468764595
"VC_IQA(A,B)-G1_G9",-0.06283779333921424,-0.5376652462237318
"VC_IQA(A,B)-G3_G9",0.11772335309914482,0.07807268986498041
"VX_IQA(A,B)-G6_G5",0.16521054629463386,0.6920755254304763
"VX_IQA(A,B)-G6_G7",-1.133569549527625,-0.9756464094728051
"VX_IQA(A,B)-G6_G8",1.112847235631349,0.9903650663680743
"VX_IQA(A,B)-G6_G4",0.032376920121059985,0.36357644181783455
"VX_IQA(A,B)-G6_G10",-0.021987666615637082,-0.37547130745056706
"VX_IQA(A,B)-G6_G2",-0.020004040804467552,-0.07688557557989141
"VX_IQA(A,B)-G6_G11",-0.07903285602930883,-0.9668843560776423
"VX_IQA(A,B)-G6_G1",-0.005344538961045638,-0.12260317310776528
"VX_IQA(A,B)-G6_G3",-0.08590839065654038,-0.45974845180931645
"VX_IQA(A,B)-G6_G9",-0.9596902310845552,-0.8371252198221221
"VX_IQA(A,B)-G6_G6",0.19042984597569823,0.6833290769537315
"VX_IQA(A,B)-G5_G5",0.06543478374190542,0.8864982665273037
"VX_IQA(A,B)-G5_G7",-0.17601151484146405,-0.8738763854416454
"VX_IQA(A,B)-G5_G8",0.024983848567294777,0.7734502565304665
"VX_IQA(A,B)-G5_G4",-0.06076060748700366,-0.477326472108015
"VX_IQA(A,B)-G5_G10",0.00588762622496741,0.5901792298523577
"VX_IQA(A,B)-G5_G2",-0.0018893694911714999,-0.6483439558742871
"VX_IQA(A,B)-G5_G11",-0.00026134134745559154,-0.9389085913609223
