,REG,R
"VC_IQA(A,B)-G6_G7",0.6918833380158514,0.5956276240183411
"VC_IQA(A,B)-G6_G5",1.2511260980631453,0.9366157750775799
"VC_IQA(A,B)-G6_G4",0.49780824158556525,0.6063803629544041
"VC_IQA(A,B)-G6_G8",0.3310765668759052,0.4406238776052339
"VC_IQA(A,B)-G6_G9",-1.3086948775064229,-0.9288749502495025
"VC_IQA(A,B)-G6_G3",-0.6874698454864853,-0.6516107288174674
"VC_IQA(A,B)-G6_G2",0.24846706529739307,0.6384015438613609
"VC_IQA(A,B)-G6_G10",0.2624086312080714,0.40185901727540124
"VC_IQA(A,B)-G6_G1",-0.013880363155523358,-0.19641245663746315
"VC_IQA(A,B)-G6_G11",0.3338732204208444,0.4300317083404778
"VC_IQA(A,B)-G6_G6",12.980057845270977,0.9795902845348562
"VC_IQA(A,B)-G7_G7",-0.006167285556465647,-0.04354645109887753
"VC_IQA(A,B)-G7_G5",-0.3242132204005781,-0.9234115976638686
"VC_IQA(A,B)-G7_G4",-0.23756201014095987,-0.6856389105112529
"VC_IQA(A,B)-G7_G8",-0.5167397401314403,-0.8709483175309768
"VC_IQA(A,B)-G7_G9",0.9105126047072317,0.946713749792205
"VC_IQA(A,B)-G7_G3",0.31638589327618666,0.7600838041907894
"VC_IQA(A,B)-G7_G2",-0.20665288554178782,-0.7051701049525899
"VC_IQA(A,B)-G7_G10",0.15206089983288074,0.25864389970626595
"VC_IQA(A,B)-G7_G1",0.004544901360239729,0.1029793591227919
"VC_IQA(A,B)-G7_G11",-0.16710703826327594,-0.7009227051828403
"VC_IQA(A,B)-G5_G5",-0.08413468891041677,-0.49060228230546143
"VC_IQA(A,B)-G5_G4",-0.19252120836535422,-0.660479530206916
"VC_IQA(A,B)-G5_G8",-0.30456287406087745,-0.945457895331248
"VC_IQA(A,B)-G5_G9",1.0311573693457536,0.9055748597411761
"VC_IQA(A,B)-G5_G3",0.23893579563887946,0.8950322370275485
"VC_IQA(A,B)-G5_G2",-0.15027278038809855,-0.7712403270442948
"VC_IQA(A,B)-G5_G10",-0.26810112599456876,-0.9163141038035654
"VC_IQA(A,B)-G5_G1",0.024618085472649643,0.31606967400716046
"VC_IQA(A,B)-G5_G11",-0.1899310568908948,-0.9401392360845054
"VC_IQA(A,B)-G4_G4",0.04332039847153249,0.604963743245427
"VC_IQA(A,B)-G4_G8",-0.3997838538158498,-0.8069329184859477
"VC_IQA(A,B)-G4_G9",1.2416868642254903,0.7547633496984026
"VC_IQA(A,B)-G4_G3",0.13762121363461677,0.31310826565070193
"VC_IQA(A,B)-G4_G2",-0.13385004581883123,-0.3853769315853591
"VC_IQA(A,B)-G4_G10",-0.48812644247220893,-0.7933396809019027
"VC_IQA(A,B)-G4_G1",0.0648453219677933,0.5591929183509778
"VC_IQA(A,B)-G4_G11",-0.23395161605987078,-0.7926834114071178
"VC_IQA(A,B)-G8_G8",0.12352131781895108,0.46009239478197317
"VC_IQA(A,B)-G8_G9",-0.3923008130188286,-0.3455041224000549
"VC_IQA(A,B)-G8_G3",0.620430030378004,0.8511190114587497
"VC_IQA(A,B)-G8_G2",-0.34853146679215663,-0.6775659212142565
"VC_IQA(A,B)-G8_G10",0.5667299458519429,0.7899335459459541
"VC_IQA(A,B)-G8_G1",-0.04031820075352851,-0.777000300723812
"VC_IQA(A,B)-G8_G11",-0.1113620782044489,-0.7815216955805055
