,REG,R
E_IQA_Intra(A)-n1,1.1783087977851145,0.8263844681470619
E_IQA_Intra(A)-h2,0.06445560869189372,0.5946325013171375
E_IQA_Intra(A)-c3,-0.6804875956793813,-0.9880866758859144
E_IQA_Intra(A)-h4,0.37183242456280535,0.9928910237121159
E_IQA_Intra(A)-h5,0.0729170134797826,0.8723322889737026
E_IQA_Intra(A)-c6,-0.16817978182492974,-0.4632158800960865
E_IQA_Intra(A)-h7,0.4216220890464079,0.9779635575254791
E_IQA_Intra(A)-h8,0.02380135685241122,0.970051926538104
E_IQA_Intra(A)-c9,-0.20073791558787715,-0.9233437301673371
E_IQA_Intra(A)-h10,0.023762537965770863,0.5296384536413555
E_IQA_Intra(A)-h11,0.09825413927945775,0.9588376752840044
E_IQA_Intra(A)-c12,-0.7317040824821249,-0.8734826037662892
E_IQA_Intra(A)-h13,0.4888959040358335,0.8748693150444689
E_IQA_Intra(A)-h14,0.2396158298324973,0.9914037534947014
E_IQA_Intra(A)-n15,1.445295659005664,0.4125765958182359
E_IQA_Intra(A)-h16,0.8754718277709518,0.703384378832996
E_IQA_Intra(A)-n17,0.21542314435607426,0.6201951691109517
E_IQA_Intra(A)-h18,-0.07187797488441738,-0.7506335322188482
E_IQA_Intra(A)-s19,0.4372680928292627,0.7068118162699979
E_IQA_Intra(A)-s20,-2.311436102329953,-0.4722304984494579
E_IQA_Intra(A)-c21,0.024887231301681693,0.6192403753110713
E_IQA_Intra(A)-h22,-0.003812211285646398,-0.10514007214789359
E_IQA_Intra(A)-h23,-0.03181256619097088,-0.9775643773835001
E_IQA_Intra(A)-h24,-0.02194617918854826,-0.9670510611776697
E_IQA_Intra(A)-c25,0.01581564627692547,0.7461986036304091
E_IQA_Intra(A)-h26,0.040456822863919786,0.9764463907336345
E_IQA_Intra(A)-h27,-0.013605106332516109,-0.9196687235306258
E_IQA_Intra(A)-h28,-0.01736425665283805,-0.9142924599443569
E_IQA_Intra(A)-o29,-0.0700592554536909,-0.9731785306439965
E_IQA_Intra(A)-o30,-0.04458928086311762,-0.8045030544397853
E_IQA_Intra(A)-o31,0.31854890236157823,0.8905757555311855
E_IQA_Intra(A)-o32,0.31110593112321083,0.9429780083003649
