,REG,R
"VC_IQA(A,B)-n1_h2",1.4148380933364995,0.8821311353912632
"VC_IQA(A,B)-n1_c3",2.544454036736481,0.8313118593058967
"VC_IQA(A,B)-n1_h4",-1.982378682582671,-0.8963076539612422
"VC_IQA(A,B)-n1_h5",0.1082386789808253,0.17754305575721063
"VC_IQA(A,B)-n1_c6",0.6495566886023346,0.8235931734732802
"VC_IQA(A,B)-n1_h7",1.1051718101520944,0.5179519197179735
"VC_IQA(A,B)-n1_h8",0.07247653202646188,0.2507544931274069
"VC_IQA(A,B)-n1_c9",-0.29915352626773667,-0.832536110558222
"VC_IQA(A,B)-n1_h10",0.22711446454560358,0.7478783244245505
"VC_IQA(A,B)-n1_h11",-0.2156420862533198,-0.5056040331987681
"VC_IQA(A,B)-n1_c12",-0.8507102192321238,-0.8370580322147673
"VC_IQA(A,B)-n1_h13",-0.3810796919082519,-0.8158556381218351
"VC_IQA(A,B)-n1_h14",0.5976597739180616,0.6929192341922313
"VC_IQA(A,B)-n1_n15",3.1593199278505435,0.9374631927495122
"VC_IQA(A,B)-n1_h16",-3.485675525234012,-0.9067587266134637
"VC_IQA(A,B)-n1_n17",1.6944524316231149,0.8436844137118309
"VC_IQA(A,B)-n1_h18",-0.14091376632783686,-0.7978942563676422
"VC_IQA(A,B)-n1_s19",-3.0333860415059952,-0.7697206076453241
"VC_IQA(A,B)-n1_s20",0.8583369792102962,0.17692520692679586
"VC_IQA(A,B)-n1_c21",0.22089765521512772,0.7709655856580875
"VC_IQA(A,B)-n1_h22",-0.2527167538775814,-0.749305834544462
"VC_IQA(A,B)-n1_h23",-0.14421570056374894,-0.7723186321179641
"VC_IQA(A,B)-n1_h24",-0.07986858699679172,-0.7960082468318099
"VC_IQA(A,B)-n1_c25",-0.47547879067630405,-0.8180410514683404
"VC_IQA(A,B)-n1_h26",0.1830186133475609,0.766596122112094
"VC_IQA(A,B)-n1_h27",0.3491947157117985,0.790998164793969
"VC_IQA(A,B)-n1_h28",0.30917782356449874,0.7873673359936141
"VC_IQA(A,B)-n1_o29",0.7960436359323251,0.8741603833846759
"VC_IQA(A,B)-n1_o30",1.1512389622637331,0.687812209475844
"VC_IQA(A,B)-n1_o31",-5.106122577762817,-0.6569339473770579
"VC_IQA(A,B)-n1_o32",3.198253765837645,0.973916458345243
"VC_IQA(A,B)-h2_c3",-1.0731304251459983,-0.8593011659783895
"VC_IQA(A,B)-h2_h4",0.6755931523420741,0.8965156482836892
"VC_IQA(A,B)-h2_h5",-0.016476867857269657,-0.07765736670114524
"VC_IQA(A,B)-h2_c6",-0.21009619441828103,-0.9437639351861479
"VC_IQA(A,B)-h2_h7",-0.32445257403918004,-0.5304821452474083
"VC_IQA(A,B)-h2_h8",-0.01104185409608048,-0.10317032523492209
"VC_IQA(A,B)-h2_c9",0.08753302598527013,0.578281480981298
"VC_IQA(A,B)-h2_h10",-0.08221103074904279,-0.7698918564859873
"VC_IQA(A,B)-h2_h11",0.06967625439926453,0.4940764450779579
"VC_IQA(A,B)-h2_c12",0.6386918279240286,0.8494040940568093
"VC_IQA(A,B)-h2_h13",0.2641208640397969,0.8580259900093807
"VC_IQA(A,B)-h2_h14",-0.07239832685995361,-0.4721705409058595
"VC_IQA(A,B)-h2_n15",-1.3158262645290413,-0.8922565482210034
"VC_IQA(A,B)-h2_h16",0.969055686122528,0.8894379688033012
"VC_IQA(A,B)-h2_n17",-0.676162817728429,-0.7652821352787259
"VC_IQA(A,B)-h2_h18",0.08166379059580416,0.6392656318518432
"VC_IQA(A,B)-h2_s19",0.6043193466054072,0.60878721724594
"VC_IQA(A,B)-h2_s20",0.6563504345363894,0.857182447630657
"VC_IQA(A,B)-h2_c21",-0.05095019992621766,-0.5924029218077549
"VC_IQA(A,B)-h2_h22",0.07411544716723152,0.6879211602847233
"VC_IQA(A,B)-h2_h23",0.02632608253293067,0.5839918473922555
"VC_IQA(A,B)-h2_h24",0.0037634280805252593,0.22213813881877456
"VC_IQA(A,B)-h2_c25",0.1450317681493182,0.8600692771760878
"VC_IQA(A,B)-h2_h26",-0.0497146042003185,-0.8386611890087673
"VC_IQA(A,B)-h2_h27",-0.10459914937808466,-0.8373251998114607
"VC_IQA(A,B)-h2_h28",-0.09282901118379813,-0.836479747877809
"VC_IQA(A,B)-h2_o29",-0.10443277450848888,-0.6331722637058305
"VC_IQA(A,B)-h2_o30",-0.1136392250322356,-0.35494314257234255
"VC_IQA(A,B)-h2_o31",0.6231438879147516,0.5489883660071058
"VC_IQA(A,B)-h2_o32",-0.9307177118019685,-0.9477078605549577
"VC_IQA(A,B)-c3_h4",1.6325235386799273,0.9018292434460191
"VC_IQA(A,B)-c3_h5",-0.8448906535541781,-0.9085965510136081
"VC_IQA(A,B)-c3_c6",-0.6147471018264096,-0.8794126350018411
"VC_IQA(A,B)-c3_h7",-0.42936887939424134,-0.535835411979649
"VC_IQA(A,B)-c3_h8",0.007932542636114813,0.0679590941851411
"VC_IQA(A,B)-c3_c9",-0.2855479066855052,-0.8647190862888244
"VC_IQA(A,B)-c3_h10",-0.09989141014277941,-0.783627466574515
"VC_IQA(A,B)-c3_h11",0.024826008841421117,0.28437897906746323
"VC_IQA(A,B)-c3_c12",-1.0248179532515664,-0.9528731934114922
"VC_IQA(A,B)-c3_h13",-0.04227732831155183,-0.4090057665579321
"VC_IQA(A,B)-c3_h14",-0.3221595557941338,-0.6982978533207249
"VC_IQA(A,B)-c3_n15",1.1699436239157706,0.7719535996407119
"VC_IQA(A,B)-c3_h16",0.6581540003308286,0.8952038517334618
"VC_IQA(A,B)-c3_n17",0.6418235873200755,0.8564840143110348
"VC_IQA(A,B)-c3_h18",-0.3040326825011971,-0.8209963437063456
"VC_IQA(A,B)-c3_s19",-1.1491457458639198,-0.8793820411201326
"VC_IQA(A,B)-c3_s20",-2.8138317304524523,-0.717891368037496
"VC_IQA(A,B)-c3_c21",0.010429115879689694,0.5092026750151236
"VC_IQA(A,B)-c3_h22",0.028050332886626565,0.5749812309384439
"VC_IQA(A,B)-c3_h23",-0.010669453265704268,-0.8804605796852962
"VC_IQA(A,B)-c3_h24",-0.029699774683169793,-0.898972626107151
"VC_IQA(A,B)-c3_c25",0.34171540585669385,0.8518324531023634
"VC_IQA(A,B)-c3_h26",-0.15923291136592604,-0.8438235028320582
"VC_IQA(A,B)-c3_h27",-0.24010676325793362,-0.8403703715877381
"VC_IQA(A,B)-c3_h28",-0.22754228820643194,-0.8374138995896369
"VC_IQA(A,B)-c3_o29",0.5710775591679025,0.8400468965597239
"VC_IQA(A,B)-c3_o30",0.5584524175409028,0.8955839191078703
"VC_IQA(A,B)-c3_o31",2.5458061516346273,0.7619488808007637
"VC_IQA(A,B)-c3_o32",-0.41712786902322674,-0.7856484509504792
"VC_IQA(A,B)-h4_h5",0.11019510572074516,0.8848464483080744
"VC_IQA(A,B)-h4_c6",0.7308876967607693,0.8966823847076782
"VC_IQA(A,B)-h4_h7",0.10534723605747805,0.8066389242612284
"VC_IQA(A,B)-h4_h8",-0.14971530832456084,-0.8560226585680518
"VC_IQA(A,B)-h4_c9",0.46973692841950127,0.8976418531402024
"VC_IQA(A,B)-h4_h10",0.03682301845558862,0.895958215629373
"VC_IQA(A,B)-h4_h11",0.05269022751583626,0.8965182699804293
"VC_IQA(A,B)-h4_c12",0.8231176682428945,0.8878127924650268
"VC_IQA(A,B)-h4_h13",0.09355657532583996,0.9053206212516197
"VC_IQA(A,B)-h4_h14",0.09574949814940636,0.8800208871050665
"VC_IQA(A,B)-h4_n15",-2.228475962755693,-0.8727769684105326
"VC_IQA(A,B)-h4_h16",0.4653226894860428,0.8519087061822083
"VC_IQA(A,B)-h4_n17",-1.4932648317532264,-0.8975538947567835
"VC_IQA(A,B)-h4_h18",0.5601888852911365,0.8970284003203963
"VC_IQA(A,B)-h4_s19",2.5592425572861877,0.89941496060758
"VC_IQA(A,B)-h4_s20",5.052076555806003,0.9001728261019875
"VC_IQA(A,B)-h4_c21",-0.08318852116427271,-0.9004215056128295
"VC_IQA(A,B)-h4_h22",0.054506808209229166,0.900433659268705
"VC_IQA(A,B)-h4_h23",0.06120429998732508,0.9018871474522527
"VC_IQA(A,B)-h4_h24",0.057442482272087904,0.9016213972674738
"VC_IQA(A,B)-h4_c25",-0.221478909190207,-0.870653211185562
"VC_IQA(A,B)-h4_h26",0.13197319387934978,0.8868123467522976
"VC_IQA(A,B)-h4_h27",0.1671400947302962,0.881339914304396
"VC_IQA(A,B)-h4_h28",0.16230247013273777,0.8766396259136536
"VC_IQA(A,B)-h4_o29",-1.170799189967332,-0.8990962249203645
