,REG,R
E_IQA_Intra(A)-n1,-1.212571652330642,-0.9881876499377406
E_IQA_Intra(A)-h2,-0.11249642358671426,-0.9940970649888974
E_IQA_Intra(A)-c3,-0.22682692359354215,-0.8877330612079658
E_IQA_Intra(A)-h4,-0.05434658519027598,-0.30975764497125113
E_IQA_Intra(A)-h5,0.2984351357456241,0.9744470204749893
E_IQA_Intra(A)-c6,-0.05739923386542237,-0.9139409980280857
E_IQA_Intra(A)-h7,-0.0810283193083199,-0.9798484305151686
E_IQA_Intra(A)-h8,0.020096852459516527,0.894190114666648
E_IQA_Intra(A)-c9,0.04076319369508561,0.986544665806491
E_IQA_Intra(A)-h10,-0.043259198655428426,-0.9227649847766722
E_IQA_Intra(A)-h11,0.06024598118298248,0.8313002763517132
E_IQA_Intra(A)-c12,0.009238166435883662,0.032866336038044175
E_IQA_Intra(A)-h13,-0.11709210307719342,-0.7938625645136884
E_IQA_Intra(A)-h14,0.41604746495414163,0.9862109378590426
E_IQA_Intra(A)-n15,0.4213004230522281,0.421859204594463
E_IQA_Intra(A)-h16,-0.7083116754796606,-0.9641082289818925
E_IQA_Intra(A)-n17,0.5879137225509905,0.9649208334595987
E_IQA_Intra(A)-h18,0.06576051676869514,0.9153433738942685
E_IQA_Intra(A)-s19,0.976524314386969,0.9633555296653973
E_IQA_Intra(A)-s20,1.1291316243625515,0.4536951026273169
E_IQA_Intra(A)-c21,0.01541158912949553,0.8411126619340237
E_IQA_Intra(A)-h22,0.018630968082176885,0.9367272188053687
E_IQA_Intra(A)-h23,-0.021482992971441628,-0.9824434306252909
E_IQA_Intra(A)-h24,-0.01347956422614646,-0.8908841430926712
E_IQA_Intra(A)-c25,-0.0158182057501966,-0.9762575654068137
E_IQA_Intra(A)-h26,0.02014500078661681,0.9626915039000072
E_IQA_Intra(A)-h27,0.01961123508049898,0.9552184790630659
E_IQA_Intra(A)-h28,0.007591105252938109,0.5843176914612077
E_IQA_Intra(A)-o29,-0.004854109107832962,-0.4964580987646974
E_IQA_Intra(A)-o30,0.01726134703153726,0.7057783676411715
E_IQA_Intra(A)-o31,0.05505851238831933,0.3668771323028646
E_IQA_Intra(A)-o32,0.06204744180234268,0.7934132058824708
