,REG,R
"VC_IQA(A,B)-G6_G6",1.4148380933364995,0.8821311353912632
"VC_IQA(A,B)-G6_G7",0.25629989247343615,0.509537226388443
"VC_IQA(A,B)-G6_G5",1.2816144082273515,0.6289218712202524
"VC_IQA(A,B)-G6_G4",-0.2126828983399639,-0.6971984467582576
"VC_IQA(A,B)-G6_G8",0.1962842278815559,0.4055638963097
"VC_IQA(A,B)-G6_G9",-0.6731261757899836,-0.5276595159271585
"VC_IQA(A,B)-G6_G3",0.9590396381626578,0.839315540537784
"VC_IQA(A,B)-G6_G2",-0.6998560962452538,-0.8177543148162579
"VC_IQA(A,B)-G6_G10",-0.700755222065703,-0.7544112075840875
"VC_IQA(A,B)-G6_G1",-0.20264862836852465,-0.7904597840297042
"VC_IQA(A,B)-G6_G11",0.2638013653346713,0.7178860385521856
"VC_IQA(A,B)-G7_G7",0.897827990846494,0.8738084338799272
"VC_IQA(A,B)-G7_G5",-0.38494568103149746,-0.6434009739032117
"VC_IQA(A,B)-G7_G4",0.07553916040735911,0.572963766300716
"VC_IQA(A,B)-G7_G8",-0.4173370360088407,-0.8739256127269385
"VC_IQA(A,B)-G7_G9",0.0653311819310459,0.32111941137002525
"VC_IQA(A,B)-G7_G3",-0.5089844215076315,-0.8067028941613033
"VC_IQA(A,B)-G7_G2",0.34010850238163753,0.7811872631564278
"VC_IQA(A,B)-G7_G10",0.4765785302969662,0.7477627510230782
"VC_IQA(A,B)-G7_G1",0.09316818197807364,0.7772365484021542
"VC_IQA(A,B)-G7_G11",-0.07444595767548957,-0.695422594549905
"VC_IQA(A,B)-G5_G5",-0.6845740046789298,-0.6815182127335465
"VC_IQA(A,B)-G5_G4",-0.4155011673518562,-0.7338628670073998
"VC_IQA(A,B)-G5_G8",-0.8752633496503968,-0.7192463830685313
"VC_IQA(A,B)-G5_G9",1.527414595988463,0.689853072684448
"VC_IQA(A,B)-G5_G3",-0.06113292651674168,-0.1796708003678092
"VC_IQA(A,B)-G5_G2",0.1357813395834339,0.6287472180843959
"VC_IQA(A,B)-G5_G10",0.07451308252259684,0.22830291158237678
"VC_IQA(A,B)-G5_G1",0.024875067390618802,0.7858693074196235
"VC_IQA(A,B)-G5_G11",-0.2498067457783242,-0.714813152180519
"VC_IQA(A,B)-G4_G4",0.07876882640688268,0.39399637580839686
"VC_IQA(A,B)-G4_G8",-0.042767276472295945,-0.40765243763593734
"VC_IQA(A,B)-G4_G9",0.3859865921480637,0.6814132915385662
"VC_IQA(A,B)-G4_G3",-0.4533179746968735,-0.5170549713391099
"VC_IQA(A,B)-G4_G2",0.10335497328159249,0.4283154441800935
"VC_IQA(A,B)-G4_G10",0.4294312056400378,0.7082376488263021
"VC_IQA(A,B)-G4_G1",0.051509733749653654,0.7044331151968912
"VC_IQA(A,B)-G4_G11",-0.15879012830893438,-0.745520040049242
"VC_IQA(A,B)-G8_G8",0.28889508209871856,0.9401896616387018
"VC_IQA(A,B)-G8_G9",-1.4943748278650473,-0.8012830213820594
"VC_IQA(A,B)-G8_G3",-0.6573102474755271,-0.9133441770899806
"VC_IQA(A,B)-G8_G2",0.476072617581252,0.8761075171236424
"VC_IQA(A,B)-G8_G10",1.5732313818641808,0.8253319179719373
"VC_IQA(A,B)-G8_G1",0.15684485542474802,0.8526901863160662
"VC_IQA(A,B)-G8_G11",0.07404965593016241,0.892469774192015
"VC_IQA(A,B)-G9_G9",-0.6867567048415264,-0.7814707074298002
"VC_IQA(A,B)-G9_G3",0.5316484653425183,0.9041249877155202
"VC_IQA(A,B)-G9_G2",-0.5528582432611332,-0.8718602653999349
"VC_IQA(A,B)-G9_G10",-10.81355065786959,-0.8437046837839224
"VC_IQA(A,B)-G9_G1",-0.25379694622471927,-0.8524131177929201
"VC_IQA(A,B)-G9_G11",-0.4288524066797567,-0.8730389890159049
"VC_IQA(A,B)-G3_G3",-0.6913681450132176,-0.62083179370454
"VC_IQA(A,B)-G3_G2",-0.6962664104527931,-0.3770983565213038
