,REG,R
E_IQA_Intra(A)-G6,2.007453333340319,0.9744487432557455
E_IQA_Intra(A)-G7,-0.2873039923711986,-0.6467491453856639
E_IQA_Intra(A)-G5,0.4285501882228569,0.7928002010598107
E_IQA_Intra(A)-G4,-0.06137151002764731,-0.9114556449574615
E_IQA_Intra(A)-G8,-0.0748195473032844,-0.2539526060488334
E_IQA_Intra(A)-G9,2.5220245637561094,0.6434491205566228
E_IQA_Intra(A)-G3,0.29353947318750623,0.45973404363411824
E_IQA_Intra(A)-G2,0.5346739143024707,0.5141540903957967
E_IQA_Intra(A)-G10,-1.3821895363136985,-0.20383090473085957
E_IQA_Intra(A)-G1,0.0007579183023405451,0.01931539123173318
E_IQA_Intra(A)-G11,-0.005721842687338224,-0.16666052557653752
