,REG,R
"VC_IQA(A,B)-G6_G6",-0.16971894414169977,-0.5745466754979449
"VC_IQA(A,B)-G6_G7",0.33697823494446844,0.9377462027686866
"VC_IQA(A,B)-G6_G5",-0.7156861480942389,-0.9811112578188774
"VC_IQA(A,B)-G6_G4",-0.20614445422904487,-0.9917777320502605
"VC_IQA(A,B)-G6_G8",-0.4346621436373489,-0.9419817806110462
"VC_IQA(A,B)-G6_G9",0.39323212306772093,0.8977405282732229
"VC_IQA(A,B)-G6_G3",0.2833075741631634,0.9757939461248838
"VC_IQA(A,B)-G6_G2",-0.15531968809891142,-0.9787626265369711
"VC_IQA(A,B)-G6_G10",-0.11927200026028949,-0.2108734140200492
"VC_IQA(A,B)-G6_G1",0.03613005141201373,0.9590093833439497
"VC_IQA(A,B)-G6_G11",-0.15712316619185981,-0.9886029876581224
"VC_IQA(A,B)-G7_G7",0.047620198723528,0.7271462626154356
"VC_IQA(A,B)-G7_G5",-0.01544429481122903,-0.3847199772799452
"VC_IQA(A,B)-G7_G4",-0.07324331077797609,-0.9664248495935037
"VC_IQA(A,B)-G7_G8",-0.9447350073442845,-0.9902072783199881
"VC_IQA(A,B)-G7_G9",0.24549018380638893,0.959399027422621
"VC_IQA(A,B)-G7_G3",0.15995932983841332,0.9834256782720358
"VC_IQA(A,B)-G7_G2",-0.05447500584197803,-0.9279604944232915
"VC_IQA(A,B)-G7_G10",-0.2264763606277057,-0.7201584908182099
"VC_IQA(A,B)-G7_G1",-0.0409886250532358,-0.9861051477822501
"VC_IQA(A,B)-G7_G11",0.03717764465034132,0.9936073526022817
"VC_IQA(A,B)-G5_G5",0.33648913370605704,0.9534822960658208
"VC_IQA(A,B)-G5_G4",0.2629754065162134,0.9923022364223082
"VC_IQA(A,B)-G5_G8",0.3563029505720736,0.927982863411284
"VC_IQA(A,B)-G5_G9",-0.6916844189005226,-0.8901308919387337
"VC_IQA(A,B)-G5_G3",-0.2597211044835956,-0.9747742678785584
"VC_IQA(A,B)-G5_G2",0.12064433918763758,0.9742226818047536
"VC_IQA(A,B)-G5_G10",0.00211943498129325,0.007476887509204361
"VC_IQA(A,B)-G5_G1",-0.006639474342436732,-0.62352537013454
"VC_IQA(A,B)-G5_G11",0.12967623858001556,0.9854697564897706
"VC_IQA(A,B)-G4_G4",0.13456478012634226,0.9757350085176889
"VC_IQA(A,B)-G4_G8",0.20995615263320888,0.9505261881825855
"VC_IQA(A,B)-G4_G9",-0.41143803077474644,-0.815609570373813
"VC_IQA(A,B)-G4_G3",-0.26783707993230793,-0.9410230219546134
"VC_IQA(A,B)-G4_G2",0.10512840200289691,0.9836902045572752
"VC_IQA(A,B)-G4_G10",-0.3160208043251323,-0.9281666271645316
"VC_IQA(A,B)-G4_G1",-0.028271849601675864,-0.8131188608922875
"VC_IQA(A,B)-G4_G11",0.11033041213698354,0.9813483846096661
"VC_IQA(A,B)-G8_G8",0.46300603034770715,0.9961620662838331
"VC_IQA(A,B)-G8_G9",-0.347389878147747,-0.78079956141047
"VC_IQA(A,B)-G8_G3",-0.2532760839991837,-0.9893286521928876
